abs time (s),Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz,Fx,Fy,Fz,|Ft|,Ax,Ay,COM px,COM py,COM pz
,N,N,N,N,m,m,N s,N s,N s,N,N,N,N,m,m,N s,N s,N s
3.018750,-5.089736,-21.808073,274.183521,275.096530,0.031372,0.129009,-1.821205,17.499955,742.888634,6.848546,22.653192,298.764683,299.700526,0.124056,-0.241529,0.286302,-16.073089,1018.051496
3.019167,-4.928842,-21.808582,273.552498,274.464710,0.032624,0.130919,-1.819132,17.509044,743.002647,6.928561,22.773868,299.090851,300.036650,0.123244,-0.244973,0.283418,-16.082570,1018.176050
3.019583,-5.049783,-21.848631,273.393412,274.311539,0.030846,0.131614,-1.817033,17.518134,743.116627,6.968536,22.773953,298.451517,299.400270,0.125053,-0.243648,0.280523,-16.092059,1018.300548
3.020000,-5.089927,-21.687673,274.182062,275.085561,0.031611,0.131404,-1.814918,17.527184,743.230836,6.888459,22.773784,299.868921,300.811346,0.123042,-0.240845,0.277631,-16.101534,1018.425449
3.020417,-5.049592,-21.727849,274.500748,275.405625,0.032776,0.130451,-1.812809,17.536213,743.345179,7.128565,22.572968,300.656275,301.586722,0.123007,-0.240366,0.274680,-16.110976,1018.550471
3.020833,-5.089800,-21.405932,274.340668,275.221587,0.031954,0.133490,-1.810677,17.545182,743.459564,7.088653,22.894206,297.823111,298.785875,0.124408,-0.243812,0.271721,-16.120501,1018.674838
3.021250,-5.290648,-21.808200,275.287930,276.201073,0.031883,0.131902,-1.808483,17.554216,743.574158,7.128629,23.014796,298.931917,299.901299,0.122279,-0.243485,0.268759,-16.130068,1018.799217
3.021667,-5.330982,-21.446236,274.656427,275.544032,0.031963,0.132941,-1.806293,17.563180,743.688609,7.048614,22.813982,297.507833,298.464523,0.124548,-0.244054,0.265822,-16.139619,1018.923376
3.022083,-4.929223,-21.486666,274.183527,275.068320,0.031096,0.132576,-1.804203,17.572132,743.802973,6.968473,23.255852,298.928183,299.912408,0.124077,-0.243900,0.262891,-16.149272,1019.047798
3.022500,-5.049783,-21.526715,275.447531,276.333570,0.031459,0.130369,-1.802087,17.581107,743.917688,7.288595,23.175415,298.452988,299.440160,0.124111,-0.243347,0.259879,-16.158934,1019.172219
3.022917,-5.330855,-21.647369,275.922384,276.821583,0.030375,0.131572,-1.799903,17.590116,744.032535,7.248493,23.175543,298.927521,299.912169,0.123809,-0.243516,0.256861,-16.168594,1019.296805
3.023333,-5.089736,-21.606939,274.657406,275.553000,0.031917,0.132971,-1.797765,17.599119,744.147151,7.168667,23.215655,299.872326,300.855062,0.123433,-0.242757,0.253888,-16.178264,1019.421784
3.023750,-5.089673,-21.567400,275.922386,276.810803,0.031529,0.133557,-1.795639,17.608125,744.261987,6.888522,23.215698,301.286013,302.257641,0.123009,-0.239978,0.250971,-16.187940,1019.547124
3.024167,-5.170088,-21.808328,275.288908,276.199775,0.031377,0.132706,-1.793504,17.617186,744.376723,7.288532,23.255767,299.871033,300.859751,0.123854,-0.242765,0.247976,-16.197616,1019.672158
3.024583,-4.969050,-21.687800,275.130781,276.028982,0.031478,0.132558,-1.791403,17.626215,744.491427,7.088464,23.095065,299.716175,300.688234,0.123399,-0.243049,0.245003,-16.207256,1019.796996
3.025000,-5.210232,-21.446236,275.922869,276.804113,0.030833,0.131933,-1.789263,17.635187,744.606219,7.168604,23.175457,298.931263,299.913972,0.123158,-0.244251,0.242038,-16.216909,1019.921583
3.025417,-5.009258,-21.727849,274.184015,275.089197,0.030869,0.133428,-1.787159,17.644229,744.720704,6.928435,23.215612,298.614693,299.595899,0.123552,-0.244147,0.239123,-16.226582,1020.046126
3.025833,-5.049529,-21.848886,275.919445,276.829210,0.030562,0.132011,-1.785052,17.653308,744.835605,7.088653,23.255895,300.031944,301.015370,0.122826,-0.242456,0.236189,-16.236267,1020.170975
3.026250,-5.130071,-21.607321,276.710543,277.600285,0.031328,0.132984,-1.782934,17.662325,744.950758,6.968473,23.215612,299.083202,300.063804,0.123904,-0.242843,0.233291,-16.245923,1020.295703
3.026667,-4.928842,-21.566891,275.447035,276.334025,0.029749,0.132789,-1.780855,17.671300,745.065605,6.768531,22.934361,299.717308,300.669690,0.123675,-0.243755,0.230435,-16.255507,1020.420563
3.027083,-5.089800,-21.365757,275.290867,276.165644,0.030638,0.133827,-1.778743,17.680227,745.180177,7.088590,23.055079,300.031752,300.999729,0.122831,-0.242784,0.227515,-16.265105,1020.545500
3.027500,-5.129944,-21.526332,273.236753,274.131397,0.029544,0.132643,-1.776639,17.689194,745.294267,6.928497,23.054993,299.249613,300.216368,0.123289,-0.245445,0.224614,-16.274717,1020.670274
3.027917,-4.687978,-21.646987,274.657408,275.549017,0.030875,0.133786,-1.774630,17.698202,745.408511,6.968473,23.135260,299.716845,300.689186,0.123417,-0.243058,0.221721,-16.284337,1020.795146
3.028333,-5.049656,-21.606812,273.237232,274.136715,0.030012,0.134679,-1.772565,17.707205,745.522513,6.848483,22.934487,300.032753,300.985955,0.123090,-0.243133,0.218846,-16.293918,1020.920127
3.028750,-4.848744,-21.566891,274.026873,274.917020,0.030011,0.131662,-1.770505,17.716188,745.636658,7.048551,23.095191,299.877571,300.848180,0.122566,-0.243471,0.215936,-16.303522,1021.045064
3.029167,-5.210105,-21.485902,274.344097,275.233488,0.029802,0.131897,-1.768382,17.725155,745.750924,6.848546,22.974601,299.563280,300.521037,0.122949,-0.244075,0.213061,-16.313097,1021.170003
3.029583,-4.888952,-21.607194,274.026880,274.920905,0.030501,0.133281,-1.766320,17.734138,745.865135,6.968473,22.894291,300.982628,301.932526,0.122238,-0.243463,0.210154,-16.322636,1021.295324
3.030000,-4.929033,-21.446236,274.185972,275.067599,0.031095,0.133776,-1.764260,17.743096,745.979357,7.128565,22.814065,301.132111,302.079205,0.123580,-0.242044,0.207209,-16.332145,1021.420786
3.030417,-5.049592,-21.606939,274.026873,274.923781,0.029322,0.132881,-1.762168,17.752083,746.093568,6.928497,22.773784,301.141560,302.080930,0.121851,-0.243497,0.204297,-16.341640,1021.546196
3.030833,-5.009321,-21.526460,274.343117,275.231952,0.029764,0.132711,-1.760078,17.761080,746.207833,7.088527,22.814023,300.198702,301.147783,0.122205,-0.245003,0.201377,-16.351146,1021.671355
3.031250,-5.009258,-21.848758,274.025888,274.941173,0.030283,0.132118,-1.758010,17.770150,746.322077,6.768279,22.854094,300.355509,301.299769,0.121649,-0.244328,0.198513,-16.360657,1021.796503
3.031667,-4.727995,-21.687800,274.659857,275.555351,0.030884,0.131781,-1.756018,17.779198,746.436398,7.088338,22.733587,300.507448,301.449477,0.123181,-0.243635,0.195592,-16.370135,1021.921703
3.032083,-4.768202,-21.687800,273.553486,274.453286,0.030652,0.133325,-1.754028,17.788240,746.550532,6.928435,22.693475,300.507463,301.442752,0.122987,-0.243263,0.192708,-16.379593,1022.046882
3.032500,-4.848554,-21.768534,274.659849,275.563804,0.031148,0.131393,-1.752005,17.797310,746.664820,6.728304,22.693432,300.040085,300.972282,0.121782,-0.244191,0.189874,-16.389071,1022.171997
3.032917,-4.969177,-21.848758,273.554461,274.470588,0.030691,0.131739,-1.749946,17.806408,746.778944,6.968411,23.014796,300.985409,301.944458,0.121795,-0.243851,0.186985,-16.398608,1022.297254
3.033333,-4.929033,-21.849013,274.502228,275.414502,0.031301,0.132490,-1.747892,17.815515,746.893199,7.008449,22.572883,299.715389,300.645918,0.123191,-0.242225,0.184067,-16.408069,1022.422399
3.033750,-4.888571,-21.888934,273.711111,274.628469,0.030053,0.131471,-1.745863,17.824635,747.007355,7.008449,22.934403,302.237213,303.187134,0.122375,-0.240643,0.181155,-16.417617,1022.548014
3.034167,-4.728122,-21.929237,274.499769,275.414905,0.030298,0.132106,-1.743893,17.833750,747.121642,6.888522,23.175543,300.192995,301.165057,0.123346,-0.244332,0.178263,-16.427248,1022.673313
3.034583,-4.567482,-21.647624,274.026377,274.918054,0.030924,0.132884,-1.741968,17.842803,747.235820,7.088464,23.055162,301.293856,302.257794,0.123183,-0.242513,0.175312,-16.436877,1022.798830
3.035000,-4.728122,-21.848504,273.552507,274.464363,0.031375,0.129718,-1.740001,17.851865,747.349921,7.248556,23.255852,302.080708,303.061265,0.122948,-0.242097,0.172317,-16.446533,1022.924609
3.035417,-4.848744,-21.446490,274.819437,275.697634,0.030044,0.131862,-1.738006,17.860829,747.464253,7.048299,22.974684,301.605366,302.561252,0.123286,-0.241514,0.169352,-16.456123,1023.050300
3.035833,-4.607816,-21.446236,273.554962,274.433034,0.030380,0.132471,-1.736080,17.869757,747.578289,7.248493,22.934657,301.450014,302.408085,0.123425,-0.242546,0.166343,-16.465693,1023.175948
3.036250,-4.447113,-21.325326,273.081572,273.949067,0.030522,0.133284,-1.734188,17.878656,747.692194,7.288532,23.095191,301.923738,302.893470,0.123113,-0.242379,0.163323,-16.475304,1023.301717
3.036667,-4.848617,-21.405932,274.345074,275.221624,0.029732,0.133493,-1.732184,17.887578,747.806406,7.088464,23.095148,301.921928,302.886915,0.123152,-0.242011,0.160336,-16.484927,1023.427540
3.037083,-5.009258,-21.526715,274.187441,275.076798,0.029176,0.132587,-1.730134,17.896536,747.920595,7.368421,23.095105,302.235889,303.206547,0.123632,-0.242124,0.157291,-16.494545,1023.553372
3.037500,-4.647960,-21.486666,273.238224,274.121155,0.029935,0.134656,-1.728155,17.905495,748.034478,7.288532,23.014839,301.128384,302.094536,0.123992,-0.240985,0.154251,-16.504145,1023.678985
3.037917,-4.888952,-21.526715,272.764355,273.656161,0.029425,0.135506,-1.726146,17.914461,748.148184,7.248556,23.095148,302.076149,303.044431,0.123826,-0.241342,0.151217,-16.513757,1023.804610
3.038333,-4.728185,-21.526587,273.080589,273.968535,0.028634,0.133328,-1.724162,17.923425,748.261902,7.408648,23.014796,299.561811,300.535934,0.124179,-0.245184,0.148153,-16.523369,1023.929722
3.038750,-4.768329,-21.445853,272.449089,273.333437,0.029681,0.133619,-1.722175,17.932381,748.375510,7.248493,23.255936,301.292862,302.275980,0.123160,-0.242544,0.145132,-16.533031,1024.055206
3.039167,-4.808600,-21.647497,273.080584,273.979455,0.028648,0.134160,-1.720185,17.941378,748.489195,7.088527,23.095105,302.236866,303.200848,0.122803,-0.241396,0.142159,-16.542690,1024.181040
3.039583,-4.647707,-21.526332,272.289988,273.179101,0.030039,0.135538,-1.718215,17.950361,748.602682,7.208517,23.456795,301.766399,302.762520,0.122647,-0.242380,0.139153,-16.552419,1024.306841
3.040000,-4.969114,-21.607576,271.973238,272.875469,0.028916,0.135715,-1.716164,17.959359,748.716037,7.368610,23.175586,302.236397,303.213198,0.122753,-0.241048,0.136108,-16.562101,1024.432686
3.040417,-5.009321,-21.606939,272.130384,273.032781,0.029031,0.133808,-1.714083,17.968353,748.829469,7.168541,23.255852,301.454243,302.434924,0.122560,-0.243329,0.133101,-16.571769,1024.558401
3.040833,-4.969114,-21.486539,272.921490,273.811072,0.029304,0.133194,-1.712001,17.977328,748.943109,7.248493,23.014967,302.242397,303.204050,0.122554,-0.243203,0.130098,-16.581383,1024.684237
3.041250,-5.089736,-21.687418,272.604757,273.513442,0.028629,0.135821,-1.709897,17.986334,749.056739,7.088527,23.135345,301.609577,302.578632,0.122622,-0.242633,0.127142,-16.591023,1024.809875
3.041667,-4.969114,-21.445853,272.920500,273.806895,0.030032,0.133590,-1.707827,17.995301,749.170444,6.968473,23.255895,300.513811,301.492864,0.122757,-0.245557,0.124230,-16.600691,1024.935274
3.042083,-4.848617,-21.647242,273.077158,273.976726,0.029142,0.133756,-1.705807,18.004306,749.284183,6.968473,23.054910,302.081192,303.039824,0.122777,-0.242061,0.121321,-16.610322,1025.060945
3.042500,-4.727931,-21.647115,272.605722,273.504718,0.027831,0.134599,-1.703809,18.013331,749.397933,7.048614,23.215781,300.823713,301.800533,0.123496,-0.244199,0.118395,-16.619976,1025.186464
3.042917,-5.009131,-21.727339,274.499281,275.403384,0.028901,0.132475,-1.701747,18.022387,749.512187,6.968473,23.095191,302.088055,303.049732,0.121456,-0.242798,0.115486,-16.629610,1025.312191
3.043333,-4.929033,-21.848376,274.658381,275.570087,0.028991,0.131415,-1.699693,18.031474,749.626606,6.968285,23.135345,301.295303,302.262570,0.122768,-0.242889,0.112577,-16.639241,1025.437764
3.043750,-4.848490,-21.727339,274.500748,275.401971,0.029113,0.131668,-1.697673,18.040544,749.740981,7.048614,23.054951,300.983145,301.947126,0.122660,-0.243860,0.109651,-16.648856,1025.563217
3.044167,-4.768202,-21.848376,274.342623,275.252542,0.029718,0.132370,-1.695703,18.049639,749.855335,6.968411,23.095233,301.297096,302.261292,0.122109,-0.242880,0.106742,-16.658484,1025.688736
3.044583,-4.446859,-21.847867,274.816502,275.719447,0.028522,0.130335,-1.693797,18.058762,749.969743,6.968411,23.215824,301.295626,302.269064,0.123208,-0.243633,0.103847,-16.668141,1025.814352
3.045000,-4.888698,-22.129607,273.869246,274.805354,0.029430,0.131644,-1.691830,18.067938,750.083822,6.848294,23.095191,302.398256,303.356214,0.122012,-0.241816,0.100977,-16.677795,1025.940209
3.045417,-4.326363,-21.767260,272.445168,273.347582,0.028136,0.134497,-1.689966,18.077019,750.197549,6.968536,23.416682,301.452934,302.441355,0.123034,-0.243357,0.098070,-16.687510,1026.065891
3.045833,-4.647707,-21.566381,274.023933,274.910578,0.027793,0.133685,-1.688057,18.086038,750.311704,7.128503,23.135472,301.610725,302.580725,0.122614,-0.242998,0.095122,-16.697175,1026.191573
3.046250,-4.567291,-21.848122,275.287937,276.191327,0.028612,0.134728,-1.686143,18.095122,750.426331,6.968473,23.215740,301.925026,302.896437,0.122950,-0.242762,0.092191,-16.706859,1026.317364
3.046667,-4.647707,-21.847994,275.446054,276.350258,0.027530,0.132446,-1.684189,18.104214,750.541023,7.208706,23.456880,302.082325,303.077419,0.122955,-0.242859,0.089207,-16.716616,1026.443210
3.047083,-4.969114,-21.687036,274.498306,275.398511,0.027445,0.131666,-1.682136,18.113267,750.655485,7.168667,23.456837,301.926334,302.920987,0.122476,-0.242803,0.086217,-16.726395,1026.568980
3.047500,-5.049275,-21.767388,274.813068,275.720034,0.027428,0.132737,-1.680035,18.122312,750.769969,7.168667,23.537230,301.298729,302.301695,0.121854,-0.243321,0.083244,-16.736174,1026.694696
3.047917,-5.089673,-21.485775,274.816013,275.701622,0.027677,0.132279,-1.677908,18.131295,750.884376,6.968347,23.215655,303.184299,304.151679,0.122438,-0.241394,0.080324,-16.745873,1026.820772
3.048333,-5.210169,-21.646478,273.393406,274.298506,0.026996,0.131586,-1.675749,18.140325,750.998411,7.008260,23.255852,301.454897,302.431819,0.122585,-0.243331,0.077406,-16.755571,1026.946541
3.048750,-5.169898,-21.968140,273.708660,274.637502,0.027200,0.131091,-1.673586,18.149440,751.112533,7.008386,23.416597,302.081200,303.068483,0.122550,-0.241760,0.074484,-16.765308,1027.072332
3.049167,-5.250313,-21.727339,275.127846,276.034372,0.026711,0.132579,-1.671398,18.158518,751.226918,7.048488,23.296090,301.607985,302.588442,0.123503,-0.242666,0.071544,-16.775029,1027.198046
3.049583,-5.330601,-21.847739,272.918545,273.843516,0.026701,0.132866,-1.669194,18.167604,751.340820,7.128565,23.376316,301.768204,302.756201,0.122877,-0.243098,0.068571,-16.784797,1027.323925
3.050000,-5.169898,-21.727212,273.393398,274.304119,0.026503,0.132411,-1.667007,18.176674,751.454778,7.248368,23.858510,303.971331,304.992356,0.122399,-0.241062,0.065579,-16.794682,1027.450317
3.050417,-5.491432,-21.847739,274.499767,275.422588,0.026817,0.134113,-1.664763,18.185755,751.568999,6.968411,23.537230,302.395660,303.390335,0.122648,-0.241530,0.062631,-16.804523,1027.576436
3.050833,-5.170151,-21.646733,273.390945,274.295316,0.026988,0.132800,-1.662587,18.194805,751.683077,7.328634,23.697849,302.553623,303.568760,0.122630,-0.241616,0.059630,-16.814389,1027.702533
3.051250,-5.170151,-21.887915,274.656416,275.575685,0.026620,0.133844,-1.660418,18.203920,751.797396,6.928309,23.738089,303.186449,304.193230,0.122659,-0.242213,0.056718,-16.824282,1027.828772
3.051667,-5.370809,-22.049255,274.183527,275.121104,0.026584,0.133098,-1.658211,18.213076,751.911738,6.888396,23.818356,302.553131,303.567392,0.123144,-0.242000,0.053837,-16.834184,1027.954847
3.052083,-5.129753,-21.767388,275.130304,276.037711,0.026448,0.131783,-1.656043,18.222185,752.026266,7.008323,23.577344,302.081049,303.080794,0.123861,-0.242886,0.050936,-16.844028,1028.080758
3.052500,-5.330792,-22.049001,274.498785,275.434491,0.025822,0.132544,-1.653839,18.231341,752.140629,6.848168,23.617539,302.241442,303.240127,0.122840,-0.242945,0.048080,-16.853863,1028.206626
3.052917,-5.290711,-21.888170,273.707695,274.632456,0.026737,0.132692,-1.651637,18.240467,752.254751,6.728304,23.577385,301.450184,302.445659,0.122855,-0.241926,0.045251,-16.863712,1028.332352
3.053333,-5.210169,-21.807691,274.025410,274.941169,0.026931,0.134136,-1.649469,18.249576,752.368950,6.968285,23.898750,302.401382,303.424296,0.121329,-0.241957,0.042387,-16.873625,1028.458286
3.053750,-5.089673,-22.049128,274.655437,275.586063,0.026366,0.131863,-1.647337,18.258741,752.483302,6.648226,23.577344,302.401215,303.391801,0.121821,-0.242267,0.039594,-16.883466,1028.584309
3.054167,-5.130007,-21.968394,274.025402,274.952447,0.025709,0.131346,-1.645211,18.267883,752.597534,6.648163,23.497075,302.718925,303.702253,0.121474,-0.242729,0.036802,-16.893267,1028.710332
3.054583,-5.009321,-21.726957,274.182541,275.087658,0.026034,0.131426,-1.643112,18.276972,752.711777,6.968473,23.577427,301.453279,302.454186,0.122591,-0.242658,0.033924,-16.903102,1028.836080
3.055000,-5.049402,-22.008443,274.339691,275.267387,0.025663,0.132815,-1.641011,18.286112,752.826041,6.928435,23.818441,302.241135,303.257357,0.122167,-0.241889,0.031051,-16.913007,1028.962134
3.055417,-5.049592,-21.847485,273.865805,274.782259,0.027038,0.133616,-1.638899,18.295243,752.940350,6.688264,23.778286,304.763935,305.763300,0.121193,-0.240612,0.028236,-16.922926,1029.088845
3.055833,-5.170215,-22.088922,276.235685,277.165664,0.024548,0.133121,-1.636759,18.304416,753.055207,6.848420,23.898708,303.347677,304.364686,0.121840,-0.242299,0.025394,-16.932853,1029.215371
3.056250,-5.089863,-21.888042,275.131285,276.047490,0.024271,0.132213,-1.634624,18.313536,753.169943,6.848357,23.577385,303.820740,304.811146,0.121323,-0.241687,0.022551,-16.942705,1029.341942
3.056667,-5.210359,-21.686400,275.447037,276.348544,0.024987,0.132824,-1.632456,18.322597,753.284757,6.688328,23.657737,303.980473,304.973031,0.121398,-0.242840,0.019751,-16.952551,1029.468720
3.057083,-5.290521,-21.848122,276.393316,277.305960,0.025397,0.131998,-1.630223,18.331683,753.399690,6.728178,23.577385,305.869816,306.850950,0.121072,-0.241332,0.016944,-16.962381,1029.595991
3.057500,-5.772758,-21.767133,274.025400,274.949182,0.025585,0.134939,-1.627879,18.340761,753.514142,6.808381,23.577259,305.241074,306.225985,0.121524,-0.242550,0.014119,-16.972202,1029.723175
3.057917,-5.370999,-21.807181,275.606625,276.520184,0.024402,0.132570,-1.625586,18.349853,753.628890,6.728304,23.537147,304.609394,305.591476,0.121575,-0.242320,0.011301,-16.982017,1029.850139
3.058333,-5.772695,-21.928346,275.920908,276.851086,0.025892,0.132439,-1.623203,18.358965,753.743813,6.848105,23.617456,304.611498,305.602430,0.122204,-0.243780,0.008479,-16.991850,1029.977061
3.058750,-5.853110,-21.686909,275.605158,276.519048,0.024012,0.132951,-1.620778,18.368035,753.858627,6.528235,23.577216,304.614939,305.595752,0.120733,-0.243051,0.005717,-17.001673,1030.104103
